year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,mileage_kmpl,engine_cc,max_power_bhp,manufacturer,age,log_km_driven,log_selling_price,selling_price_ugx_approx
2015,1100000,52269,Diesel,Individual,Manual,First Owner,7.0,15.4,2179.0,120.0,Mahindra,6,10.864177871706968,13.9108207377686,49500000
2010,120000,170000,LPG,Individual,Manual,Second Owner,5.0,10.9,796.0,32.8,Maruti,11,12.04355959836804,11.695247021764184,5400000
2009,229999,60000,Petrol,Individual,Manual,Third Owner,5.0,18.5,1197.0,80.0,Hyundai,12,11.002116507732017,12.345830240069793,10349955
2017,570000,15780,Petrol,Individual,Manual,First Owner,5.0,17.8,1198.0,86.7,Honda,4,9.666561963748133,13.253391639810733,25650000
2014,575000,106000,Diesel,Individual,Manual,First Owner,5.0,22.32,1582.0,126.32,Hyundai,7,11.571203807011969,13.262125319779487,25875000
2012,280000,80000,Diesel,Individual,Manual,Third Owner,5.0,20.54,1598.0,103.6,Volkswagen,9,11.289794413577894,12.542544882151386,12600000
2015,580000,74000,Diesel,Individual,Manual,Second Owner,5.0,21.19,1396.0,88.73,Hyundai,6,11.211833885608513,13.270783382522602,26100000
2018,875000,35000,Diesel,Individual,Manual,Second Owner,7.0,25.47,1248.0,88.5,Maruti,3,10.463131911491967,13.681979165339751,39375000
2013,500000,70000,Diesel,Individual,Manual,Third Owner,5.0,22.32,1582.0,126.32,Hyundai,8,11.156264806643742,13.122363377404328,22500000
2015,700000,60000,Diesel,Individual,Manual,First Owner,5.0,26.21,1248.0,88.5,Maruti,6,11.002116507732017,13.458835614025542,31500000
2016,388000,50000,Petrol,Individual,Manual,Second Owner,5.0,18.16,1196.0,86.8,Ford,5,10.819798284210286,12.86876061860541,17460000
2011,225000,80000,Petrol,Individual,Manual,Second Owner,5.0,20.36,1197.0,78.9,Hyundai,10,11.289794413577894,12.323855681186558,10125000
2011,90000,90000,Petrol,Individual,Manual,Second Owner,5.0,15.64,1193.0,64.08,Tata,10,11.407576060361786,11.407564949312402,4050000
2014,600000,114000,Diesel,Individual,Manual,First Owner,5.0,19.01,1461.0,108.45,Renault,7,11.643962499267984,13.304684934198283,27000000
2009,235000,100000,Petrol,Individual,Manual,First Owner,5.0,18.5,1197.0,80.0,Hyundai,12,11.51293546492023,12.367340793126296,10575000
2011,350000,100000,Diesel,Individual,Manual,Second Owner,5.0,23.0,1396.0,90.0,Hyundai,10,11.51293546492023,12.765688433465597,15750000
2011,235000,80000,Petrol,Individual,Manual,Second Owner,5.0,20.36,1197.0,78.9,Hyundai,10,11.289794413577894,12.367340793126296,10575000
2010,190000,35000,Petrol,Individual,Manual,First Owner,5.0,19.7,796.0,46.3,Maruti,11,10.463131911491967,12.154779351142624,8550000
2011,325000,79000,Diesel,Individual,Manual,First Owner,5.0,21.12,1248.0,88.8,Tata,10,11.277215789596893,12.691580461311874,14625000
2011,300000,120000,Diesel,Individual,Manual,Third Owner,5.0,20.54,1598.0,103.6,Volkswagen,10,11.695255355062795,12.611537753638338,13500000
2017,550000,10000,Petrol,Individual,Manual,First Owner,5.0,20.3,1199.0,84.0,Tata,4,9.210440366976517,13.217673557208654,24750000
2013,720000,150000,Diesel,Individual,Manual,Second Owner,7.0,15.1,2179.0,140.0,Mahindra,8,11.918397239722838,13.487006490992238,32400000
2011,110000,110000,Petrol,Individual,Manual,First Owner,5.0,18.06,1198.0,75.0,Nissan,10,11.608244735642321,11.608235644774552,4950000
2018,310000,10000,Petrol,Individual,Manual,First Owner,5.0,24.7,796.0,47.3,Maruti,3,9.210440366976517,12.644327576461329,13950000
2010,150000,70000,LPG,Individual,Manual,Second Owner,5.0,26.2,998.0,58.2,Maruti,11,11.156264806643742,11.918390573078392,6750000
2012,260000,46000,Diesel,Individual,Manual,First Owner,5.0,19.4,1405.0,70.0,Tata,9,10.736418414365376,12.468436909997665,11700000
2002,55000,120000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,13.2,1495.0,94.0,Hyundai,19,11.695255355062795,10.915088464214607,2475000
2013,450000,108800,Diesel,Individual,Manual,Third Owner,5.0,22.9,1248.0,74.0,Maruti,8,11.597275804538212,13.017002861746503,20250000
2009,199000,70000,Petrol,Individual,Manual,Second Owner,5.0,20.36,1197.0,78.9,Hyundai,12,11.156264806643742,12.201060103706629,8955000
2018,1000000,35000,Diesel,Individual,Manual,First Owner,7.0,15.4,2523.0,75.0,Mahindra,3,10.463131911491967,13.815510557964274,45000000
2011,240000,72000,Diesel,Individual,Manual,First Owner,5.0,20.0,1399.0,68.0,Ford,10,11.184435286790631,12.388394202324129,10800000
2018,350000,40000,Petrol,Individual,Manual,First Owner,5.0,25.17,799.0,53.3,Renault,3,10.596659732783579,12.765688433465597,15750000
2014,530000,120000,Diesel,Individual,Manual,Third Owner,7.0,15.96,2523.0,62.1,Mahindra,7,11.695255355062795,13.180632285528304,23850000
2011,150000,35000,Petrol,Individual,Manual,First Owner,5.0,18.0,995.0,62.0,Chevrolet,10,10.463131911491967,11.918390573078392,6750000
2019,625000,12500,Petrol,Individual,Manual,First Owner,5.0,18.6,1197.0,81.86,Hyundai,2,9.433563920090563,13.345506928718539,28125000
2014,378000,80000,Petrol,Individual,Manual,First Owner,5.0,18.9,1197.0,82.0,Hyundai,7,11.289794413577894,12.842649474601725,17010000
2015,210000,210000,Petrol,Individual,Manual,Second Owner,5.0,25.17,799.0,53.3,Renault,6,12.25486757159303,12.254862809699606,9450000
2018,700000,100000,Diesel,Individual,Manual,Second Owner,5.0,28.4,1248.0,74.02,Maruti,3,11.51293546492023,13.458835614025542,31500000
2011,156000,110000,Petrol,Individual,Manual,Second Owner,5.0,17.92,1086.0,62.1,Hyundai,10,11.608244735642321,11.957611286231675,7020000
2016,700000,103000,Diesel,Individual,Manual,First Owner,7.0,16.5,1493.0,70.0,Mahindra,5,11.542493975902508,13.458835614025542,31500000
2006,120000,100000,Petrol,Individual,Manual,Second Owner,5.0,19.7,796.0,46.3,Maruti,15,11.51293546492023,11.695247021764184,5400000
2015,415000,45000,Petrol,Individual,Automatic,First Owner,5.0,15.5,1198.0,86.7,Honda,6,10.714439990727769,12.936033799212835,18675000
2015,450000,45000,Petrol,Individual,Automatic,First Owner,5.0,15.5,1198.0,86.7,Honda,6,10.714439990727769,13.017002861746503,20250000
2014,325000,40000,Petrol,Individual,Manual,Third Owner,5.0,19.4,1198.0,86.8,Honda,7,10.596659732783579,12.691580461311874,14625000
2014,525000,200000,Diesel,Individual,Manual,First Owner,9.0,15.96,2523.0,62.1,Mahindra,7,12.206077645517674,13.17115354157376,23625000
2017,265000,100000,Petrol,Individual,Manual,First Owner,5.0,21.1,814.0,55.2,Hyundai,4,11.51293546492023,12.487485104968359,11925000
2008,100000,120000,Petrol,Individual,Manual,Second Owner,8.0,19.7,796.0,35.0,Maruti,13,11.695255355062795,11.512925464970229,4500000
2017,2711000,9000,Diesel,Dealer,Automatic,First Owner,5.0,13.6,1999.0,177.0,Jaguar,4,9.105090961257085,14.812828128480803,121995000
2019,5150000,20000,Petrol,Dealer,Automatic,First Owner,5.0,22.37,2487.0,214.56,Lexus,2,9.90353755128617,15.454507272639919,231750000
2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,5.0,19.33,1999.0,177.0,Jaguar,4,10.714439990727769,14.978661367769956,144000000
2015,503000,110000,Diesel,Individual,Manual,First Owner,7.0,14.1,2179.0,147.94,Tata,6,11.608244735642321,13.128345449081877,22635000
2019,3800000,20000,Diesel,Individual,Automatic,First Owner,5.0,18.0,1969.0,190.0,Volvo,2,9.90353755128617,15.150511624696614,171000000
2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,19.16,2494.0,157.7,Toyota,5,11.128585638477013,14.508657738524219,90000000
2013,225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,21.79,998.0,67.05,Maruti,8,10.97411180466407,12.323855681186558,10125000
2018,740000,38817,Diesel,Dealer,Manual,First Owner,5.0,27.39,1248.0,74.0,Maruti,3,10.566639335560673,13.514405465180353,33300000
2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,18.2,1199.0,88.7,Honda,5,10.941907417643346,13.217673557208654,24750000
2013,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,7.0,12.99,2494.0,100.6,Toyota,8,11.281359040644935,13.527828485512494,33750000
2019,650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,22.0,1197.0,81.8,Maruti,2,8.634442751466477,13.38472764187182,29250000
2017,625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,5.0,16.78,1496.0,88.73,Toyota,4,10.147961974552167,13.345506928718539,28125000
2018,600000,69779,Petrol,Dealer,Automatic,First Owner,5.0,22.0,1197.0,81.8,Maruti,3,11.153102714740765,13.304684934198283,27000000
2017,450000,56290,Diesel,Dealer,Manual,First Owner,5.0,24.0,1186.0,73.97,Hyundai,4,10.93828994344506,13.017002861746503,20250000
2019,5400000,7500,Diesel,Dealer,Automatic,First Owner,5.0,16.78,1995.0,190.0,BMW,2,8.922791623969637,15.501909511534503,243000000
2019,5500000,8500,Diesel,Dealer,Automatic,First Owner,5.0,16.78,1995.0,190.0,BMW,2,9.04793908261736,15.520258650202699,247500000
2019,779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,19.0,1199.0,88.76,Honda,2,8.858368636308018,13.565766324852886,35055000
2016,645000,11000,Petrol,Dealer,Automatic,First Owner,5.0,14.3,1598.0,103.5,Skoda,5,9.305741456739435,13.37700559577791,29025000
2018,2475000,2000,Diesel,Dealer,Automatic,First Owner,5.0,16.8,1984.0,150.0,Volvo,3,7.601402334583733,14.721750953984929,111375000
2015,400000,100000,Diesel,Individual,Manual,First Owner,5.0,23.0,1248.0,88.7,Tata,6,11.51293546492023,12.89921982609012,18000000
2013,345000,40000,Diesel,Individual,Manual,First Owner,5.0,21.9,1396.0,88.8,Hyundai,8,10.596659732783579,12.751299696013497,15525000
2018,850000,15000,Diesel,Individual,Manual,Second Owner,6.0,16.55,2498.0,105.0,Mahindra,3,9.61587214452889,13.652991628466498,38250000
2018,620000,15000,Petrol,Individual,Automatic,First Owner,5.0,20.89,1197.0,81.8,Maruti,3,9.61587214452889,13.337474757021274,27900000
2018,700000,10000,Petrol,Individual,Manual,Second Owner,5.0,21.4,1197.0,83.1,Maruti,3,9.210440366976517,13.458835614025542,31500000
2012,200000,90000,Diesel,Individual,Manual,First Owner,5.0,22.3,1248.0,74.0,Tata,9,11.407576060361786,12.206072645530174,9000000
2017,660000,80000,Diesel,Individual,Manual,First Owner,7.0,16.5,1493.0,70.0,Mahindra,4,11.289794413577894,13.399995114002609,29700000
2015,1700000,39000,Diesel,Individual,Manual,First Owner,7.0,13.5,2477.0,175.56,Mitsubishi,6,10.571342565808699,14.346138809026444,76500000
2009,90000,60000,Diesel,Individual,Manual,Second Owner,5.0,17.88,1396.0,52.8,Tata,12,11.002116507732017,11.407564949312402,4050000
2015,1050000,28000,Diesel,Individual,Manual,Second Owner,7.0,15.1,2179.0,140.0,Mahindra,6,10.239995502805316,13.864300722133706,47250000
2010,160000,90000,Petrol,Individual,Manual,Second Owner,5.0,15.6,1196.0,70.0,Ford,11,11.407576060361786,11.982929094215963,7200000
2006,150000,80000,Petrol,Individual,Manual,Third Owner,5.0,13.5,1799.0,130.0,Honda,15,11.289794413577894,11.918390573078392,6750000
2010,200000,35000,Petrol,Individual,Manual,First Owner,5.0,19.0,998.0,67.1,Maruti,11,10.463131911491967,12.206072645530174,9000000
2011,365000,185000,Diesel,Individual,Manual,Second Owner,5.0,21.43,1364.0,87.2,Toyota,10,12.128116509451258,12.80765263256463,16425000
2009,140000,110000,Petrol,Individual,Manual,Second Owner,5.0,15.7,1172.0,67.0,Fiat,12,11.608244735642321,11.84939770159144,6300000
2016,360000,100000,Diesel,Individual,Manual,First Owner,5.0,20.5,1248.0,91.72,Fiat,5,11.51293546492023,12.793859310432293,16200000
2008,200000,110000,Petrol,Individual,Manual,Second Owner,5.0,17.7,1497.0,78.0,Honda,13,11.608244735642321,12.206072645530174,9000000
2010,250000,100000,Diesel,Individual,Manual,Second Owner,5.0,17.5,1896.0,106.0,Skoda,11,11.51293546492023,12.429216196844383,11250000
2008,229999,110000,Diesel,Individual,Manual,Second Owner,5.0,17.5,1896.0,106.0,Skoda,13,11.608244735642321,12.345830240069793,10349955
2011,320000,130000,Diesel,Individual,Manual,Second Owner,5.0,17.8,1399.0,68.0,Ford,10,11.775297421715827,12.676076274775909,14400000
2018,1200000,27000,Petrol,Individual,Manual,First Owner,5.0,15.8,1591.0,121.3,Hyundai,3,10.203629181337648,13.997832114758229,54000000
2018,740000,9000,Petrol,Individual,Automatic,First Owner,5.0,21.4,1197.0,83.1,Maruti,3,9.105090961257085,13.514405465180353,33300000
2013,345000,40000,Diesel,Individual,Manual,First Owner,5.0,21.9,1396.0,88.8,Hyundai,8,10.596659732783579,12.751299696013497,15525000
2019,570000,19000,Petrol,Individual,Automatic,Second Owner,5.0,20.89,1197.0,81.8,Maruti,2,9.852246888342531,13.253391639810733,25650000
2019,490000,10000,Petrol,Individual,Manual,First Owner,5.0,20.52,1197.0,81.8,Maruti,2,9.210440366976517,13.102160670086809,22050000
2013,250000,100000,Diesel,Individual,Manual,First Owner,5.0,23.57,1396.0,70.0,Tata,8,11.51293546492023,12.429216196844383,11250000
2017,430000,20000,Petrol,Individual,Automatic,First Owner,5.0,20.51,998.0,67.0,Maruti,4,9.90353755128617,12.971540487669746,19350000
2014,225000,35000,Petrol,Individual,Manual,First Owner,5.0,21.1,814.0,55.2,Hyundai,7,10.463131911491967,12.323855681186558,10125000
2018,850000,15000,Diesel,Individual,Manual,Second Owner,6.0,16.55,2498.0,105.0,Mahindra,3,9.61587214452889,13.652991628466498,38250000
2018,620000,15000,Petrol,Individual,Automatic,First Owner,5.0,20.89,1197.0,81.8,Maruti,3,9.61587214452889,13.337474757021274,27900000
2014,440000,70000,Diesel,Individual,Manual,Second Owner,5.0,22.54,1396.0,88.73,Hyundai,7,11.156264806643742,12.994530005894443,19800000
2016,800000,70000,Diesel,Individual,Manual,First Owner,5.0,24.3,1248.0,88.5,Maruti,5,11.156264806643742,13.592367006650065,36000000
2018,700000,10000,Petrol,Individual,Manual,Second Owner,5.0,21.4,1197.0,83.1,Maruti,3,9.210440366976517,13.458835614025542,31500000
2016,600000,47000,Diesel,Individual,Manual,First Owner,5.0,25.2,1248.0,74.0,Maruti,5,10.757924157061597,13.304684934198283,27000000
2012,200000,90000,Diesel,Individual,Manual,First Owner,5.0,22.3,1248.0,74.0,Tata,9,11.407576060361786,12.206072645530174,9000000
2017,660000,80000,Diesel,Individual,Manual,First Owner,7.0,16.5,1493.0,70.0,Mahindra,4,11.289794413577894,13.399995114002609,29700000
2015,1700000,39000,Diesel,Individual,Manual,First Owner,7.0,13.5,2477.0,175.56,Mitsubishi,6,10.571342565808699,14.346138809026444,76500000
2015,450000,53000,Diesel,Individual,Manual,First Owner,5.0,24.0,1120.0,70.0,Hyundai,6,10.87806606028079,13.017002861746503,20250000
2013,420000,105000,Diesel,Individual,Manual,Second Owner,5.0,23.4,1248.0,74.0,Maruti,8,11.561725152903833,12.948009990259552,18900000
2011,500000,121941,Diesel,Dealer,Manual,First Owner,8.0,12.8,2494.0,102.0,Toyota,10,11.711300800836243,13.122363377404328,22500000
2016,350000,15000,Petrol,Individual,Manual,First Owner,5.0,23.84,1199.0,84.0,Tata,5,9.61587214452889,12.765688433465597,15750000
2014,280000,100000,Diesel,Individual,Manual,First Owner,8.0,14.0,2489.0,95.0,Mahindra,7,11.51293546492023,12.542544882151386,12600000
2013,425000,152186,Diesel,Dealer,Manual,Second Owner,5.0,20.45,1461.0,83.8,Renault,8,11.932865306832705,12.959844447906553,19125000
2013,295000,82246,Petrol,Dealer,Manual,First Owner,5.0,20.36,1197.0,78.9,Hyundai,8,11.317482193798286,12.594730635321957,13275000
2016,540000,20000,Petrol,Individual,Manual,First Owner,5.0,20.4,1197.0,81.8,Maruti,5,9.90353755128617,13.199324418540456,24300000
2017,754000,40000,Diesel,Individual,Manual,First Owner,5.0,28.4,1248.0,74.02,Maruti,4,10.596659732783579,13.533147646990093,33930000
2011,650000,89580,Diesel,Dealer,Manual,Second Owner,8.0,12.8,2494.0,102.0,Toyota,10,11.402898522905057,13.38472764187182,29250000
2011,550000,250000,Diesel,Individual,Manual,Second Owner,7.0,12.8,2494.0,102.0,Toyota,10,12.429220196836383,13.217673557208654,24750000
2011,550000,250000,Diesel,Individual,Manual,Second Owner,7.0,12.8,2494.0,102.0,Toyota,10,12.429220196836383,13.217673557208654,24750000
2019,675000,2789,Petrol,Dealer,Manual,First Owner,5.0,18.16,1196.0,86.8,Ford,2,7.933796874815411,13.422467969854667,30375000
2018,700000,35278,Diesel,Dealer,Manual,First Owner,5.0,23.8,1499.0,98.97,Ford,3,10.471043165047808,13.458835614025542,31500000
2018,795000,2860,Diesel,Dealer,Manual,First Owner,5.0,23.8,1499.0,98.97,Ford,3,7.95892649305011,13.58609739363647,35775000
2010,515000,200000,Diesel,Individual,Manual,First Owner,7.0,12.8,2494.0,102.0,Toyota,11,12.206077645517674,13.151922179645874,23175000
2018,450000,20000,Petrol,Individual,Manual,First Owner,6.0,18.15,1198.0,82.0,Mahindra,3,9.90353755128617,13.017002861746503,20250000
2008,155000,60000,Petrol,Individual,Manual,Third Owner,5.0,15.0,1086.0,66.6,Hyundai,13,11.002116507732017,11.951180395901384,6975000
2011,350000,100000,Diesel,Individual,Manual,Second Owner,5.0,23.59,1364.0,67.1,Toyota,10,11.51293546492023,12.765688433465597,15750000
2011,250000,78562,Diesel,Dealer,Manual,First Owner,5.0,20.0,1399.0,68.0,Ford,10,11.271656129671937,12.429216196844383,11250000
2011,450000,96000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,22.32,1582.0,126.32,Hyundai,10,11.472113887062386,13.017002861746503,20250000
2011,450000,96000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,22.32,1582.0,126.32,Hyundai,10,11.472113887062386,13.017002861746503,20250000
2003,55599,36088,Petrol,Individual,Manual,First Owner,4.0,16.1,796.0,37.0,Maruti,18,10.493743388746434,10.92592049446542,2501955
2014,420000,50000,Diesel,Individual,Manual,First Owner,5.0,22.54,1396.0,88.73,Hyundai,7,10.819798284210286,12.948009990259552,18900000
2018,750000,40000,Diesel,Individual,Manual,First Owner,5.0,25.1,1248.0,88.5,Maruti,3,10.596659732783579,13.527828485512494,33750000
2020,450000,10000,Petrol,Individual,Manual,First Owner,5.0,19.02,1198.0,67.05,Datsun,1,9.210440366976517,13.017002861746503,20250000
2008,175000,60000,Diesel,Individual,Manual,Second Owner,5.0,17.8,1248.0,75.0,Maruti,13,11.002116507732017,12.072541252905651,7875000
2019,650000,10000,Petrol,Individual,Manual,First Owner,5.0,17.19,1197.0,81.86,Hyundai,2,9.210440366976517,13.38472764187182,29250000
2018,1050000,10000,Diesel,Individual,Manual,First Owner,7.0,25.47,1248.0,88.5,Maruti,3,9.210440366976517,13.864300722133706,47250000
2011,375000,35000,Diesel,Individual,Manual,Second Owner,5.0,22.32,1582.0,126.32,Hyundai,10,10.463131911491967,12.834681304952548,16875000
2014,1100000,80000,Diesel,Individual,Manual,First Owner,7.0,14.74,2199.0,194.3,Hyundai,7,11.289794413577894,13.9108207377686,49500000
2019,1550000,28000,Diesel,Individual,Manual,First Owner,7.0,15.1,2179.0,152.87,Mahindra,2,10.239995502805316,14.253765488895429,69750000
2017,620000,35000,Diesel,Individual,Manual,First Owner,5.0,24.29,1498.0,99.0,Ford,4,10.463131911491967,13.337474757021274,27900000
2017,1511000,32000,Diesel,Individual,Manual,First Owner,5.0,16.3,1956.0,170.0,Jeep,4,10.373522431293592,14.228282241254878,67995000
2003,135000,40000,Petrol,Individual,Manual,First Owner,5.0,18.9,998.0,67.1,Maruti,18,10.596659732783579,11.813030057420567,6075000
2011,375000,35000,Diesel,Individual,Manual,Second Owner,5.0,22.32,1582.0,126.32,Hyundai,10,10.463131911491967,12.834681304952548,16875000
2019,320000,10000,Petrol,Individual,Manual,First Owner,5.0,25.17,799.0,53.3,Renault,2,9.210440366976517,12.676076274775909,14400000
2019,1650000,25000,Diesel,Individual,Automatic,Second Owner,7.0,15.1,2179.0,152.87,Mahindra,2,10.12667110305036,14.316285845876763,74250000
2016,320000,50000,Petrol,Individual,Manual,First Owner,5.0,23.95,998.0,67.05,Maruti,5,10.819798284210286,12.676076274775909,14400000
2012,400000,129000,Diesel,Individual,Manual,First Owner,5.0,19.3,1248.0,73.9,Maruti,9,11.767575435251748,12.89921982609012,18000000
2015,900000,100000,Diesel,Individual,Automatic,Second Owner,7.0,16.0,2179.0,140.0,Mahindra,6,11.51293546492023,13.710150042306449,40500000
2018,310000,30000,Petrol,Individual,Manual,First Owner,5.0,24.7,796.0,47.3,Maruti,3,10.308985993422082,12.644327576461329,13950000
2018,595000,28000,Petrol,Individual,Manual,Second Owner,5.0,17.0,1198.0,108.5,Tata,3,10.239995502805316,13.296316684527767,26775000
2017,800000,60000,Diesel,Individual,Manual,First Owner,5.0,23.65,1248.0,88.5,Maruti,4,11.002116507732017,13.592367006650065,36000000
2013,350000,70000,Petrol,Individual,Manual,First Owner,5.0,13.87,1598.0,86.0,Mahindra,8,11.156264806643742,12.765688433465597,15750000
2013,275000,110000,Diesel,Individual,Manual,First Owner,5.0,19.1,1405.0,70.0,Tata,8,11.608244735642321,12.524526376648708,12375000
2019,420000,10000,Petrol,Individual,Manual,First Owner,5.0,15.37,1196.0,73.0,Maruti,2,9.210440366976517,12.948009990259552,18900000
2008,250000,110000,Diesel,Individual,Manual,Second Owner,5.0,18.1,1493.0,110.0,Hyundai,13,11.608244735642321,12.429216196844383,11250000
2007,250000,100000,Diesel,Individual,Manual,Second Owner,5.0,17.8,1248.0,75.0,Maruti,14,11.51293546492023,12.429216196844383,11250000
2008,290000,120000,Diesel,Individual,Manual,Second Owner,8.0,12.05,2179.0,120.0,Mahindra,13,11.695255355062795,12.577636201962656,13050000
2016,525000,60000,Petrol,Individual,Automatic,First Owner,5.0,16.9,1197.0,82.0,Hyundai,5,11.002116507732017,13.17115354157376,23625000
2008,250000,110000,Diesel,Individual,Manual,Third Owner,7.0,10.5,2609.0,120.0,Mahindra,13,11.608244735642321,12.429216196844383,11250000
2017,430000,10000,Petrol,Individual,Manual,First Owner,5.0,23.1,998.0,67.04,Maruti,4,9.210440366976517,12.971540487669746,19350000
2017,630000,35000,Petrol,Individual,Manual,First Owner,5.0,21.4,1197.0,83.1,Maruti,4,10.463131911491967,13.353475098367715,28350000
2018,550000,23000,Petrol,Individual,Manual,First Owner,5.0,20.3,1199.0,84.0,Tata,3,10.043292972227004,13.217673557208654,24750000
2019,630000,15000,Diesel,Individual,Manual,Second Owner,5.0,28.4,1248.0,74.0,Maruti,2,9.61587214452889,13.353475098367715,28350000
2018,850000,20000,Diesel,Individual,Manual,First Owner,9.0,18.49,2179.0,120.0,Mahindra,3,9.90353755128617,13.652991628466498,38250000
2011,455000,90000,Diesel,Individual,Manual,First Owner,7.0,13.6,2523.0,63.0,Mahindra,10,11.407576060361786,13.028052697933088,20475000
2011,445000,90000,Diesel,Individual,Manual,First Owner,7.0,13.6,2523.0,63.0,Mahindra,10,11.407576060361786,13.005829561148378,20025000
2013,370000,80000,Diesel,Individual,Manual,First Owner,5.0,21.9,1396.0,88.76,Hyundai,8,11.289794413577894,12.821258284620408,16650000
2016,500000,50000,Petrol,Individual,Manual,First Owner,5.0,18.9,1197.0,82.0,Hyundai,5,10.819798284210286,13.122363377404328,22500000
2012,140000,185000,Diesel,Individual,Manual,Second Owner,5.0,19.4,1405.0,70.0,Tata,9,12.128116509451258,11.84939770159144,6300000
2019,550000,40000,Petrol,Individual,Manual,First Owner,5.0,21.21,1197.0,81.8,Maruti,2,10.596659732783579,13.217673557208654,24750000
2017,300000,30000,Petrol,Individual,Manual,First Owner,5.0,23.01,999.0,67.0,Renault,4,10.308985993422082,12.611537753638338,13500000
2011,150000,120000,Diesel,Individual,Manual,First Owner,5.0,23.03,1396.0,69.0,Tata,10,11.695255355062795,11.918390573078392,6750000
2011,229999,500000,Petrol,Individual,Manual,Second Owner,5.0,18.9,998.0,67.1,Maruti,10,13.122365377402328,12.345830240069793,10349955
2017,880000,46000,Diesel,Individual,Manual,First Owner,7.0,15.4,2179.0,120.0,Mahindra,4,10.736418414365376,13.687677186454389,39600000
2011,900000,120000,Diesel,Individual,Manual,First Owner,7.0,11.5,2982.0,171.0,Toyota,10,11.695255355062795,13.710150042306449,40500000
2015,720000,80000,Diesel,Individual,Manual,First Owner,9.0,15.4,2523.0,75.0,Mahindra,6,11.289794413577894,13.487006490992238,32400000
2016,550000,90000,Diesel,Individual,Manual,Second Owner,5.0,22.54,1396.0,88.73,Hyundai,5,11.407576060361786,13.217673557208654,24750000
2015,720000,90000,Diesel,Individual,Manual,First Owner,9.0,15.4,2523.0,75.0,Mahindra,6,11.407576060361786,13.487006490992238,32400000
2016,535000,70000,Diesel,Individual,Manual,First Owner,5.0,25.2,1248.0,74.0,Maruti,5,11.156264806643742,13.190022025878143,24075000
2015,320000,91000,Diesel,Individual,Manual,Third Owner,5.0,24.4,1120.0,71.0,Hyundai,6,11.418625774449598,12.676076274775909,14400000
2015,500000,90000,Diesel,Individual,Manual,First Owner,5.0,22.54,1396.0,88.73,Hyundai,6,11.407576060361786,13.122363377404328,22500000
2014,525000,110000,Diesel,Individual,Manual,Second Owner,7.0,20.77,1248.0,88.76,Maruti,7,11.608244735642321,13.17115354157376,23625000
2019,220000,90000,Petrol,Individual,Manual,First Owner,5.0,23.01,999.0,67.0,Renault,2,11.407576060361786,12.301382825334498,9900000
2018,350000,50000,Petrol,Individual,Manual,First Owner,5.0,23.84,1199.0,84.0,Tata,3,10.819798284210286,12.765688433465597,15750000
2016,530000,60000,Diesel,Individual,Manual,First Owner,7.0,18.49,1493.0,100.0,Mahindra,5,11.002116507732017,13.180632285528304,23850000
2013,215000,35000,Petrol,Individual,Manual,First Owner,5.0,22.74,796.0,47.3,Maruti,8,10.463131911491967,12.2783933071098,9675000
2012,335000,100000,Diesel,Individual,Manual,First Owner,5.0,20.54,1598.0,103.6,Volkswagen,9,11.51293546492023,12.721885810807203,15075000
2015,320000,90000,Diesel,Individual,Manual,Second Owner,5.0,24.4,1120.0,71.0,Hyundai,6,11.407576060361786,12.676076274775909,14400000
2011,135000,120000,Diesel,Individual,Manual,Second Owner,5.0,20.0,1399.0,68.0,Ford,10,11.695255355062795,11.813030057420567,6075000
2009,175000,95000,Petrol,Individual,Manual,Second Owner,5.0,19.0,998.0,66.1,Maruti,12,11.461642696843066,12.072541252905651,7875000
2017,800000,35000,Diesel,Individual,Manual,First Owner,7.0,15.96,2523.0,62.1,Mahindra,4,10.463131911491967,13.592367006650065,36000000
2007,78000,38000,Petrol,Individual,Manual,Second Owner,5.0,15.3,1193.0,65.3,Tata,14,10.545367754151743,11.26446410567173,3510000
2014,565000,56000,Petrol,Individual,Manual,Second Owner,5.0,17.4,1497.0,117.3,Honda,7,10.933124826700707,13.244581010128577,25425000
2017,575000,50000,Diesel,Individual,Manual,First Owner,5.0,22.54,1396.0,88.73,Hyundai,4,10.819798284210286,13.262125319779487,25875000
2014,170000,70000,Petrol,Individual,Manual,Second Owner,5.0,21.1,814.0,55.2,Hyundai,7,11.156264806643742,12.043553716032399,7650000
2014,250999,30000,Petrol,Individual,Manual,First Owner,5.0,22.74,796.0,47.3,Maruti,7,10.308985993422082,12.43320423404224,11294955
2015,950000,188000,Diesel,Individual,Manual,First Owner,7.0,16.0,2179.0,140.0,Mahindra,6,12.144202560946876,13.764217263576723,42750000
